Age,Annual_Income,Total_Purchases,Average_Ticket,Total_Spending,Loyalty_Points,Website_Visits,Days_Since_Last_Purchase,Online_Purchases
45,33582,25,267.1,7121.68,17319,145,127,16
53,35728,23,133.19,2938.0,10049,149,142,20
19,36521,11,190.46,1967.64,5138,43,266,4
52,32943,14,108.39,2569.5,6389,71,215,7
51,30216,18,232.91,3777.17,10487,73,251,5
20,50332,15,263.22,3392.31,7203,159,246,15
47,77831,22,600.62,14050.84,37108,163,162,16
37,47842,22,328.28,5913.66,17139,117,106,11
39,57955,12,336.45,3315.75,9583,67,274,5
26,18000,14,102.45,90.91,0,92,199,11
36,47794,14,189.54,2924.49,7261,91,305,11
30,39379,23,213.18,6117.0,16885,197,62,19
30,29305,21,65.68,1410.79,2342,157,133,17
41,56023,12,232.5,2758.8,6617,48,210,5
19,41733,9,252.07,3047.94,7059,67,259,6
36,33475,18,186.26,3775.79,12496,83,206,13
34,58858,17,409.67,7499.97,20215,46,233,5
42,34762,24,234.47,5824.04,16109,92,119,8
40,34769,18,184.2,3668.7,8814,121,136,14
53,59396,22,535.05,11866.11,29927,163,120,16
47,29449,16,82.59,1240.74,3856,129,198,15
47,45207,22,265.1,5899.51,13718,90,157,7
40,83904,30,645.87,19501.24,49961,197,81,23
54,74347,22,550.91,11882.09,31260,105,209,14
45,40334,17,198.9,3687.15,9523,157,212,16
32,61779,22,401.09,8834.68,23788,51,128,6
42,34999,12,360.9,4158.74,11402,73,275,9
28,22491,10,66.04,905.36,3882,34,257,1
44,60856,22,467.07,9846.68,25684,186,114,17
18,22026,11,96.8,1041.87,2758,45,260,7
37,30290,22,88.27,1695.55,1600,202,104,20
47,30529,2,136.18,502.05,1923,8,315,2
54,54632,25,482.08,11915.26,29990,180,89,18
35,58942,22,358.41,7484.7,18348,128,148,13
49,40866,20,251.52,5631.38,15946,68,184,7
19,47583,11,207.31,2279.99,4856,65,312,5
28,35321,9,127.64,1099.91,1434,82,257,6
62,25204,20,73.75,1396.13,3775,208,183,18
36,51985,17,312.93,4919.11,9596,102,183,10
47,34945,6,166.48,1089.93,2908,22,372,3
36,18935,16,30.0,50.0,38,156,218,16
29,40394,19,163.71,2452.08,8425,133,147,12
20,37151,23,170.31,3467.54,9581,241,194,25
30,26056,17,98.21,1197.52,4205,175,168,14
40,28944,19,77.9,1025.09,3147,196,207,19
62,37774,14,165.95,1879.79,6559,27,204,7
53,38655,15,103.14,1376.49,3937,118,199,15
19,21930,18,79.41,2039.88,3828,137,181,15
36,28093,18,140.75,1967.9,5765,217,175,17
32,39296,15,188.01,3795.98,8371,54,241,11
48,64637,25,510.63,11961.51,30943,148,70,16
33,36271,15,146.47,2954.63,6757,117,232,12
36,37875,17,160.58,2668.63,8099,146,229,17
61,59465,23,546.65,13071.33,34241,153,75,17
52,50887,23,273.36,6378.2,16619,154,125,13
26,18000,11,134.69,1492.95,3499,67,252,8
21,20252,21,75.25,2916.74,7609,192,175,17
37,28838,20,132.44,3967.91,9039,210,205,20
33,23826,15,109.79,1254.72,2421,122,183,11
43,72136,16,523.66,9223.78,21236,121,266,13
35,47537,11,325.29,3722.95,10723,31,241,5
28,27544,19,142.04,2430.9,5226,151,132,17
31,35436,17,149.67,1752.07,5549,95,234,11
43,36763,26,181.23,4469.82,11212,208,101,22
45,66617,20,406.72,7624.57,21028,63,159,6
56,94749,21,591.76,12476.24,30967,139,126,13
48,29968,9,177.95,1844.46,4398,64,342,7
34,27019,8,133.21,1241.73,3886,5,293,2
39,26756,16,116.85,1625.33,4850,83,178,11
56,81940,21,625.7,13974.83,34403,156,161,15
30,27484,13,122.55,2088.65,4512,94,266,11
44,27180,7,163.11,1295.3,2170,14,275,4
18,27691,10,204.02,1344.26,6350,23,241,3
28,33853,21,166.08,2745.16,8455,174,144,19
25,35680,17,165.42,1793.42,2564,155,180,17
31,63301,16,502.7,7134.42,19754,142,173,14
61,47365,17,300.68,5804.38,17390,42,165,6
50,61912,15,536.62,7697.15,19059,90,194,12
54,60422,25,374.47,9560.1,23343,109,153,9
39,49486,10,200.09,2716.97,7516,58,239,6
53,86567,19,619.82,11227.9,30267,114,205,12
33,85890,23,585.8,13641.6,35923,151,75,16
21,23614,14,102.87,1576.57,4395,173,288,16
49,28358,6,124.92,968.05,1660,48,307,3
43,45508,11,329.94,3882.08,10514,88,273,6
44,76775,21,610.67,12650.54,31179,132,86,14
39,30555,5,182.81,1017.05,3597,13,244,3
27,36756,23,201.36,4702.7,12032,234,150,23
31,74578,21,555.87,12424.69,34119,153,118,14
24,35500,16,191.53,1819.0,7055,138,296,11
27,40698,16,258.74,4309.78,10057,134,163,17
45,72375,26,558.48,15083.85,39660,229,123,20
42,69873,21,543.45,10546.49,24469,135,183,14
41,67153,20,490.8,9452.72,24996,166,121,17
29,39814,22,316.45,7261.5,20296,94,118,8
54,75635,22,616.74,13557.06,33338,139,142,14
32,31111,16,102.35,2196.91,6308,76,212,12
62,43467,16,182.72,1740.33,4011,133,157,14
37,87220,26,667.71,17174.73,44812,176,112,18
28,37730,7,154.44,708.46,4753,32,234,2
27,23951,12,143.44,1195.69,2912,113,306,10
51,23635,18,120.32,1759.62,4430,130,252,16
38,73331,24,562.7,14593.04,33661,153,163,15
40,60197,18,452.61,7205.8,18111,99,176,9
29,18000,8,124.33,1564.8,4280,17,303,0
34,65360,16,537.7,8106.78,21923,70,252,9
34,34626,8,131.2,1651.57,5440,28,330,7
30,43611,20,182.76,3440.12,8445,186,230,16
39,57989,19,462.24,7798.95,21242,90,214,12
27,36095,18,216.26,3898.78,11090,131,179,16
18,31210,15,127.09,1334.07,2575,130,231,14
21,34240,18,204.61,4407.24,11180,144,129,14
32,54425,16,304.97,5553.25,14180,85,208,10
50,28001,18,176.01,2644.05,5181,172,130,18
21,22135,21,158.1,3579.02,7385,173,189,19
69,28917,14,109.07,1108.08,5351,68,175,5
44,90003,25,676.96,17297.65,45852,177,92,19
35,48038,23,215.75,5585.66,13460,177,97,20
23,18000,21,99.87,1993.2,4326,206,133,18
32,38568,22,164.91,2998.16,7281,167,158,17
39,33500,20,142.91,2466.72,5888,198,132,19
35,39733,7,184.88,2004.23,4865,41,270,2
36,20210,4,140.39,1133.39,3988,61,314,3
54,29301,12,148.83,1349.77,4371,106,237,10
30,62215,23,399.35,9555.96,26153,71,149,6
46,82067,27,607.84,15841.58,42156,170,52,17
50,45138,20,352.7,7319.77,18213,151,179,14
26,40513,11,186.13,2650.22,7839,22,270,2
37,34634,22,207.51,4827.75,12050,197,151,19
50,23753,11,104.85,854.41,3474,103,253,9
40,45306,8,247.12,1966.91,7070,39,308,5
44,77089,30,653.76,19276.74,48130,213,7,22
49,60852,15,396.41,6159.37,14252,75,205,4
42,38046,16,169.3,1977.95,6678,143,242,14
42,57178,17,509.54,8389.75,22599,106,194,12
23,34448,17,174.18,2697.59,6439,133,119,15
18,29969,14,139.56,2069.76,6075,101,259,14
24,36375,13,183.63,2810.07,5132,73,236,10
52,35859,20,134.61,1942.72,5477,147,142,17
46,29428,5,167.96,1099.17,1479,5,292,0
52,37666,12,200.78,2786.37,7637,88,282,8
30,37047,15,222.38,4109.47,12112,142,239,13
29,48719,14,231.68,3454.4,9771,108,169,13
48,30874,15,104.6,1536.19,4389,131,230,12
48,44589,7,209.35,2023.51,4239,44,318,5
25,26228,18,154.89,3676.66,7922,114,176,14
57,27064,2,122.08,687.28,4243,24,356,5
46,40433,15,191.67,3252.7,8984,74,164,5
49,24793,27,122.37,4075.65,10801,201,59,20
41,38136,20,156.02,3494.1,9023,158,174,17
48,51628,20,304.53,5303.28,13745,82,144,7
48,45899,18,293.61,4987.16,13039,56,174,8
28,33335,12,136.86,3524.11,11723,130,293,9
58,38592,22,162.95,3161.71,5268,178,201,20
28,30564,20,73.9,1269.57,3935,141,142,17
30,28102,16,139.83,2063.57,4110,145,127,16
50,29338,19,136.74,2315.86,5933,167,226,19
47,34923,24,242.52,6535.09,17665,128,88,11
39,64384,25,544.47,13231.61,34432,145,95,15
41,42198,13,176.71,1920.28,5237,78,207,6
27,28832,20,127.82,2302.55,6259,190,189,18
38,66844,21,361.54,7679.87,19852,84,171,5
51,38754,19,171.28,3726.82,9259,143,167,15
29,35060,5,169.1,1607.96,1085,5,273,1
42,55640,20,358.83,7413.92,18689,78,143,9
45,31676,15,129.51,2467.12,5758,121,276,8
35,61502,20,399.03,9256.97,23351,106,202,9
48,81094,22,676.5,16135.61,42936,135,135,14
45,29624,22,101.07,2280.28,5204,176,83,16
51,36616,16,177.23,2963.86,7564,132,180,17
39,45277,10,207.3,2263.22,3798,91,294,6
31,25886,19,101.35,1356.44,5186,150,176,14
32,87751,22,628.16,14143.08,36259,64,165,9
44,46172,26,305.54,8184.66,21421,148,171,15
33,49448,20,426.13,7753.1,18780,136,156,18
23,19467,14,57.65,816.24,3708,115,164,10
34,36564,15,209.16,1109.74,2536,161,178,13
44,30896,23,133.3,3629.91,10077,207,72,21
44,37996,20,156.68,2276.25,5987,201,138,18
33,25212,14,102.13,1780.44,4535,148,253,15
40,28072,19,114.63,2380.05,5288,162,250,18
74,36116,20,140.27,1594.84,2165,162,129,21
44,34459,15,140.48,2243.96,6286,147,293,15
53,81655,22,585.99,13275.42,33459,141,155,12
48,24575,20,102.78,2143.22,5240,161,189,17
47,30168,19,143.63,2570.13,5795,177,197,17
35,29348,18,147.92,976.65,1842,179,178,21
18,41559,12,204.01,1619.29,6008,106,260,14
62,43478,4,191.97,50.0,1296,15,315,3
44,39647,26,209.64,5017.81,13637,258,43,28
23,33255,12,196.4,1847.68,5296,77,190,11
30,57881,18,276.45,5311.32,14361,128,155,14
23,47023,13,215.59,4006.82,11458,73,262,7
29,39745,27,212.99,6560.3,17768,201,94,21
35,30322,18,162.14,2965.93,8749,122,211,16
38,56899,20,403.67,7328.93,17894,76,214,8
68,28736,17,103.97,2395.39,6199,174,213,20
36,67374,24,493.62,12211.05,31353,146,148,16
51,42424,6,161.06,406.51,206,62,316,3
43,68457,18,536.32,9493.41,23861,82,199,10
22,32174,16,142.34,2492.17,7022,87,226,15
19,52901,24,212.6,5152.21,12128,183,62,23
42,61142,15,423.56,6451.48,17968,76,208,10
39,76310,25,590.19,14741.85,36171,89,107,12
47,57234,16,379.33,6290.77,16018,106,229,5
26,48164,20,298.34,6848.52,17959,121,92,9
21,29585,21,163.83,2832.51,7785,191,151,17
34,34631,24,212.94,4778.28,14206,198,102,21
41,49496,18,317.74,5745.34,15892,43,166,6
32,68515,21,446.5,9132.29,22950,118,104,10
42,27073,18,56.15,563.75,240,184,167,19
30,25565,10,60.87,505.78,389,50,285,6
32,38908,19,181.36,2562.38,5524,171,108,16
45,32711,16,166.52,2548.23,6662,175,195,15
32,49929,27,326.95,8307.96,21513,114,112,13
27,31248,18,96.67,1816.58,4189,201,181,17
46,51160,22,412.8,8762.32,22470,164,123,10
29,78167,29,564.68,16851.79,41826,236,91,23
25,24345,15,116.62,1185.04,1753,123,268,12
25,35530,23,151.71,2167.25,6016,205,164,23
57,54643,19,368.4,6559.68,15443,119,174,9
24,19618,20,30.0,719.47,3475,165,213,18
28,35011,22,108.08,2469.2,5264,147,109,18
22,27062,17,95.12,1730.49,3630,136,220,16
26,35818,15,190.8,3156.53,8574,99,224,11
51,78165,27,606.73,17109.26,44810,223,120,20
40,29050,19,249.64,5492.03,15338,143,171,13
32,37220,16,235.94,3066.78,9470,78,206,11
18,29490,22,137.35,3316.09,8816,184,157,21
39,40825,22,184.75,3940.3,10013,162,136,17
52,53133,23,347.23,7391.15,17820,99,167,11
39,36211,8,223.24,1847.23,4864,53,314,7
47,50347,21,260.98,4888.91,13903,152,114,20
63,43999,7,181.85,935.04,1990,57,242,4
31,35461,16,224.77,3501.17,9660,137,185,13
31,21036,16,68.1,721.22,18,72,219,6
50,33180,18,138.16,2579.62,8222,194,193,20
29,19502,17,30.0,1151.1,2335,110,265,13
49,65874,20,503.45,10621.71,27983,133,219,11
31,36076,21,183.76,3359.86,9261,154,104,18
35,46927,12,229.29,2960.21,8777,71,283,8
43,77396,22,570.52,11646.09,28875,208,180,16
50,30745,14,30.0,615.83,2393,138,210,15
50,19955,19,99.63,2159.99,5026,185,140,17
49,59810,26,405.92,10658.08,26764,101,102,9
56,64272,20,508.8,9523.65,25691,100,104,11
51,34444,20,196.44,4578.95,11510,171,122,19
52,32285,10,183.04,2789.7,7640,46,244,3
29,37111,17,130.88,2411.07,5776,144,182,15
43,64725,15,565.7,8387.98,22570,59,175,11
38,22584,16,41.26,50.0,0,155,201,15
53,84170,26,654.46,16885.55,41687,222,148,21
36,30263,3,100.61,1519.1,3995,5,330,0
53,79059,24,601.35,13775.64,35601,188,209,15
45,38142,6,179.05,1639.53,5566,28,362,4
67,40395,9,170.29,1056.91,2602,70,300,3
37,75906,26,593.32,15866.56,40766,222,124,20
62,31008,23,135.44,3527.41,9977,195,83,22
40,34689,17,109.94,1202.67,4168,160,222,17
22,35960,8,182.05,2146.7,5709,41,237,6
41,37052,23,163.0,4746.14,11259,177,187,18
39,22473,16,126.26,1628.58,4887,180,222,16
37,28332,6,202.62,1623.67,2590,5,356,2
37,58341,22,334.12,7616.46,20956,49,133,8
47,85969,24,573.53,13150.14,33091,194,170,17
48,34028,14,138.86,2099.09,4274,129,232,13
43,41242,27,203.24,5310.2,16700,208,52,23
25,42508,14,225.99,3378.54,9325,90,235,6
41,100139,25,748.61,19569.4,47211,148,74,17
36,85940,28,610.25,17484.35,44347,178,126,20
28,29682,19,107.9,2627.27,5406,135,190,14
49,38174,11,152.81,1570.86,1849,71,232,6
32,39823,11,188.21,1547.71,1949,103,283,10
30,42914,17,221.87,2949.32,6752,122,226,16
42,32987,14,180.93,3481.64,10461,59,200,7
44,41097,11,310.63,3690.5,9800,32,197,5
52,39041,14,253.48,3353.55,8202,76,250,8
47,38102,23,148.11,2884.61,7185,198,74,19
39,44997,9,232.45,1644.4,3117,88,263,5
48,29859,22,320.66,6335.91,17002,175,165,15
39,39222,28,122.98,4738.57,11243,257,1,25
31,49187,15,280.68,3760.54,8892,45,229,5
27,44456,21,235.73,4426.88,12096,114,169,11
43,35682,17,100.31,3362.27,8627,170,202,16
42,35572,19,99.78,1905.1,7403,200,195,16
36,68507,26,523.44,14315.15,36503,169,74,18
34,26607,24,102.0,1837.58,4675,212,151,22
38,71913,22,575.99,12654.92,33987,141,191,14
38,51300,12,311.14,3720.75,10358,77,246,6
39,81632,23,559.43,12637.88,30944,168,139,14
20,28623,7,125.31,50.0,1896,53,265,5
24,38269,22,220.6,4218.1,10596,214,143,20
44,68714,23,535.63,12532.45,30451,169,119,16
28,47522,7,187.47,1735.19,4303,47,250,5
33,29147,11,167.76,2053.56,5959,103,222,12
29,31606,22,149.52,3975.58,9652,174,148,16
32,24779,10,85.75,768.38,1248,97,211,9
21,33911,20,184.84,4594.55,14526,170,228,18
45,70640,29,572.61,15661.33,42074,213,28,21
18,33533,17,170.71,3162.76,7008,174,196,19
24,35366,16,234.97,4139.31,13355,170,206,15
43,74555,24,600.73,15363.35,37835,193,134,19
38,76268,21,579.05,12405.5,32316,102,142,12
25,47725,17,278.71,4857.33,11705,189,231,18
55,18000,21,75.0,1695.02,5840,179,211,20
50,23514,9,101.24,407.03,996,17,281,0
41,40493,26,215.8,4679.87,12325,255,5,26
36,46777,13,298.95,3334.03,8353,45,282,4
38,33505,18,143.52,2329.51,6153,143,147,15
18,39012,18,170.51,2215.3,4883,173,220,18
35,36484,20,334.05,6276.33,14653,136,194,15
36,25819,13,124.92,694.27,975,136,224,10
52,46166,25,290.77,6493.71,17143,180,144,10
19,35508,13,148.88,1869.58,5251,124,263,11
44,52735,23,337.82,8169.18,20180,93,156,12
42,26298,16,140.11,1978.19,6373,130,304,11
45,41341,21,276.98,5527.46,13936,132,144,8
30,45885,22,256.29,5003.48,15430,169,127,16
39,18000,23,108.57,2960.42,7602,187,170,21
42,37747,20,110.89,1157.44,1967,160,199,17
36,40349,6,111.34,2020.97,5701,49,361,4
44,28702,9,179.33,1057.4,4395,33,279,2
42,89368,22,678.3,14105.82,35227,154,128,17
54,32903,19,122.58,2908.09,9315,222,151,21
39,36774,9,243.36,2120.61,4222,69,259,5
43,50806,7,246.37,1427.6,4687,52,282,5
44,63800,19,577.53,10622.78,27167,123,185,14
36,47888,16,437.9,5539.56,14027,152,239,13
33,18084,13,90.58,1064.67,3362,86,167,12
31,28327,17,159.74,4186.1,12944,110,192,14
48,39436,26,211.41,5435.77,13848,225,130,24
27,28844,15,104.26,1416.62,3584,155,192,16
57,34355,9,168.27,1143.52,2144,78,283,3
42,50351,24,310.8,6416.29,17211,105,113,7
50,46676,23,271.99,5966.64,15513,97,92,9
43,66120,15,457.92,9213.01,21330,76,226,5
34,36830,17,134.25,2017.87,4743,126,219,13
54,71911,15,586.52,9546.24,24607,85,214,9
45,38786,24,160.6,3910.37,8658,194,168,19
38,61090,15,397.14,7141.72,18892,89,223,9
32,35666,7,178.08,1498.18,2648,5,315,0
43,35630,20,142.75,2241.78,5757,228,111,20
40,30557,18,323.19,5392.83,14563,100,194,9
56,22880,12,82.14,1270.43,1402,107,284,13
39,25571,20,132.84,2206.47,5588,169,231,18
20,52590,8,258.56,2457.36,6101,43,332,5
38,47132,16,238.11,4727.71,13575,114,176,11
45,43808,17,230.71,4459.22,12107,167,252,18
27,25555,14,67.41,1217.17,4144,141,219,16
41,80008,15,590.69,8758.61,22286,143,215,14
37,23045,24,151.5,4192.53,11053,181,97,20
44,78580,24,570.02,13563.79,32067,181,157,17
20,33309,15,204.67,3245.45,5888,107,222,13
46,75081,24,567.29,13405.79,35018,179,176,19
36,48142,15,383.68,6191.24,17212,115,195,15
37,36246,19,282.49,5073.74,10911,125,239,11
42,36740,10,200.51,2020.88,5967,19,302,4
55,26248,11,210.69,2289.05,7017,65,308,2
50,60266,17,410.29,6506.72,17420,59,112,4
49,45190,14,465.29,6393.82,16436,50,220,6
41,33755,15,141.96,2441.6,5522,92,173,11
42,81905,22,629.24,14074.91,36650,186,114,18
56,36628,17,297.49,4895.19,12610,75,179,9
35,63896,26,472.3,12027.57,31527,198,115,16
38,44579,23,396.69,9156.78,23399,175,167,17
58,49432,21,247.43,5216.82,13884,158,120,19
61,37450,17,172.75,2140.96,7467,173,230,15
48,72809,24,572.31,13806.71,34773,186,116,19
25,51481,15,357.73,5933.72,14699,103,210,9
48,80941,23,584.05,13272.91,34940,212,68,21
36,25520,17,111.28,2699.59,4129,108,229,11
35,39238,18,265.1,3717.76,8567,118,228,12
49,91720,31,693.95,21517.91,54873,185,33,18
46,40716,14,259.42,5075.71,13622,66,238,8
53,31296,12,186.8,1772.49,5988,38,228,5
25,30178,17,154.94,2746.13,6228,110,157,12
47,48541,15,406.55,4805.17,10839,116,286,14
58,93205,28,697.4,19289.88,48793,200,56,21
39,35627,13,104.07,577.87,165,173,217,13
55,29566,18,128.57,2345.41,5129,143,124,14
25,34439,14,200.42,3016.66,10709,81,207,5
49,29926,2,132.55,457.29,0,21,357,0
37,109063,21,760.45,15323.0,37767,148,149,13
40,74529,25,664.49,17194.77,45087,148,138,15
48,26481,15,139.96,2521.16,6378,122,223,12
27,26893,11,133.3,2574.15,3451,137,203,9
42,67955,19,428.73,7043.44,20678,106,144,11
46,39066,9,241.36,1691.76,2312,37,341,3
42,50564,16,188.96,3341.07,6209,40,180,6
22,27207,24,130.34,2925.97,7987,153,101,17
27,27901,11,185.0,2111.68,4235,85,259,8
50,40302,17,218.12,2809.77,8648,121,174,13
35,74162,25,549.08,13401.77,33479,218,84,20
52,30992,13,113.78,2553.18,8115,43,233,6
39,83424,18,602.29,10747.59,28122,138,157,15
25,57311,17,334.55,6065.02,15248,110,138,10
51,60863,20,513.14,10424.82,29060,183,204,17
41,33261,21,114.94,2491.8,4740,147,226,18
18,28211,20,140.02,2702.5,7324,164,243,17
25,56034,24,388.66,9810.44,26529,76,117,7
33,37815,11,133.89,909.89,2850,65,344,10
54,58908,28,323.77,9742.49,26737,147,52,13
52,28281,23,103.17,2313.82,5326,189,70,19
38,52539,12,323.93,4532.3,12242,83,312,8
47,43934,19,263.18,5351.62,12821,179,156,19
33,28875,1,84.32,50.0,0,16,343,0
32,49453,17,333.2,5223.29,13004,68,177,7
34,79726,20,602.19,12142.52,30807,149,193,16
42,53674,14,381.88,5746.99,13714,59,259,6
30,32530,16,242.88,2970.47,7414,72,212,5
28,54660,21,288.04,5226.46,14354,189,122,19
38,22264,12,36.77,1844.5,4969,84,223,9
46,65179,25,517.15,12298.29,29515,187,98,17
33,23156,21,97.61,1711.15,3674,160,141,17
37,35509,16,102.44,1602.26,5456,139,212,16
20,19502,18,68.32,556.28,1121,153,195,17
39,46420,13,218.55,3366.89,9820,64,264,4
53,66426,20,519.8,11085.08,29172,83,177,8
42,27368,15,184.17,1868.04,5133,119,257,11
28,40279,27,226.38,6301.06,17498,249,106,28
45,27379,15,139.49,2155.28,6798,130,207,16
55,63728,26,388.54,10633.89,26798,107,127,11
42,40963,21,150.7,3460.79,11313,178,159,20
31,54647,18,477.66,8641.54,20712,125,142,13
52,57701,14,380.63,5781.28,15118,19,272,5
40,52703,21,344.97,7724.0,20297,148,136,12
46,76548,28,559.09,15860.79,40299,145,39,19
22,32053,14,145.79,1130.18,3088,149,256,13
41,29277,22,172.57,2541.85,6438,190,97,20
55,22087,21,91.94,2263.64,7141,171,147,18
22,37531,6,231.09,2199.77,6017,63,306,6
21,26431,15,140.36,2203.91,6241,105,189,11
29,32097,18,163.99,2034.93,5158,157,181,12
47,59050,23,482.11,11183.98,28357,103,58,16
42,69654,26,549.89,14599.76,36997,180,98,21
27,34076,15,134.34,2146.0,6817,130,227,13
31,21813,18,87.1,1832.26,4804,157,194,18
34,32780,4,148.27,1098.48,4836,5,342,1
55,49029,18,408.3,7249.24,19277,104,201,11
36,41997,22,339.77,8214.76,21378,111,149,9
38,45482,5,229.03,1388.1,4894,57,287,5
47,81851,21,574.03,11639.64,30280,127,164,13
31,75489,31,577.26,17491.9,43918,204,4,20
65,42694,16,214.68,4371.85,11289,108,211,13
31,32765,15,92.99,1999.93,4840,107,260,11
43,31214,24,161.34,4568.53,12366,186,155,20
45,43380,22,312.43,6771.79,17260,90,142,9
38,37381,20,227.17,4257.72,12387,174,191,16
49,39370,16,162.49,3924.23,8760,156,243,12
50,23512,31,132.9,3580.08,10176,293,57,30
44,53693,14,336.06,4931.55,17308,20,253,4
26,39576,17,225.69,2264.93,4814,98,218,13
50,49508,15,350.07,5019.77,14558,72,135,8
36,57229,18,350.92,5716.42,14095,129,188,11
26,24108,17,118.39,1843.36,2274,109,234,15
35,26777,17,193.45,3261.07,6656,180,182,16
49,61757,18,503.18,9401.38,24634,147,183,16
40,32271,19,239.46,4758.78,11193,56,225,7
39,41553,11,190.54,1481.26,3441,55,221,8
40,32653,24,144.6,3628.16,9183,181,63,22
51,42451,23,287.72,6479.34,17514,96,86,11
43,28626,18,117.56,2600.26,7140,153,236,16
50,25127,18,76.59,1260.26,1657,144,267,14
46,49257,18,256.88,5056.38,14658,93,206,10
32,53294,19,379.79,6763.68,17407,108,129,13
25,46023,21,271.72,6240.68,15876,107,99,9
43,72887,24,605.09,13788.18,33741,188,147,18
32,35338,23,142.08,2853.49,7263,174,148,18
50,44192,18,171.59,1926.2,5056,139,172,18
36,32487,6,153.31,1286.81,4256,43,331,3
44,33317,15,145.32,2065.67,5527,183,252,15
36,63717,15,473.21,6696.51,16486,106,237,13
57,81709,19,556.44,11428.68,29002,131,191,11
40,59360,19,332.15,6150.19,15222,86,198,10
21,28839,16,160.03,3144.55,6763,123,206,14
29,28652,1,106.8,50.0,1133,5,359,2
43,46479,19,380.43,6245.62,18666,131,184,13
43,36608,8,130.07,1301.79,4121,22,305,1
31,20061,10,100.68,2014.37,5076,89,255,9
32,27768,20,198.96,4184.01,9276,187,215,20
31,31930,17,98.06,1874.11,4636,143,171,16
20,37783,7,150.44,1471.84,6278,74,227,7
36,42964,15,253.47,3714.88,7923,84,168,6
38,35811,17,142.57,2345.53,6962,116,164,15
38,46349,16,324.02,4901.34,14363,53,188,4
45,24008,9,99.96,574.71,401,76,253,7
40,55476,16,389.51,5292.02,14262,63,255,7
55,49888,10,325.15,3136.53,7168,5,293,2
60,38646,18,295.15,5249.99,16265,150,160,11
44,45778,23,233.57,4636.09,10577,193,113,20
37,30303,17,180.14,2433.25,5411,141,182,16
38,32999,6,185.83,1282.72,5798,73,315,3
46,61461,21,390.28,8850.07,23521,143,166,13
55,78246,20,601.23,11726.96,31048,146,155,15
38,48804,18,297.44,5452.13,14649,75,193,10
31,22582,21,88.56,1527.81,3258,227,215,24
49,25525,12,114.7,1441.23,4517,102,248,8
30,32449,13,181.42,1874.76,5078,110,231,8
39,73774,23,568.62,13933.4,36655,156,139,16
44,77130,24,600.15,12900.67,32040,222,133,21
22,45013,20,241.82,4578.71,11662,179,158,16
25,18000,18,91.48,1840.93,2757,145,180,14
26,62055,11,275.87,3467.48,9586,71,283,6
55,69767,21,561.91,11726.89,28611,132,137,16
36,22264,19,42.5,1079.19,3030,186,138,18
18,37827,17,191.6,2421.28,7068,150,215,14
